Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,5.078125,5.078125,4.820313,4.835938,4.115345,675200
2000-01-04,4.867188,4.921875,4.828125,4.835938,4.115345,613600
2000-01-05,4.859375,4.9375,4.84375,4.859375,4.1352910000000005,428000
2000-01-06,4.859375,4.867188,4.78125,4.796875,4.082103,706400
2000-01-07,4.804688,4.9375,4.804688,4.929688,4.195125,3228800
2000-01-10,4.9375,4.96875,4.851563,4.875,4.148587,889600
2000-01-11,4.875,4.9375,4.859375,4.859375,4.1352910000000005,2004000
2000-01-12,4.867188,4.90625,4.84375,4.851563,4.128642,694400
2000-01-13,4.882813,4.898438,4.867188,4.882813,4.155235,602400
2000-01-14,4.890625,4.90625,4.84375,4.84375,4.121993,864800
2000-01-18,4.859375,4.859375,4.726563,4.757813,4.048862000000001,904800
2000-01-19,4.75,4.773438,4.65625,4.703125,4.002322,843200
2000-01-20,4.726563,4.742188,4.671875,4.679688,3.9823760000000004,1096000
2000-01-21,4.6875,4.734375,4.671875,4.671875,3.9757279999999997,1508000
2000-01-24,4.734375,4.734375,4.5625,4.570313,3.8893,1733600
2000-01-25,4.578125,4.578125,4.398438,4.460938,3.7962230000000003,1386400
2000-01-26,4.445313,4.5,4.40625,4.4375,3.776276,764000
2000-01-27,4.4375,4.46875,4.3125,4.34375,3.6964980000000005,1005600
2000-01-28,4.320313,4.320313,4.195313,4.226563,3.612364,1021600
2000-01-31,4.25,4.328125,4.164063,4.203125,3.592333,1460000
2000-02-01,4.234375,4.234375,3.90625,4.054688,3.465467,3586400
2000-02-02,4.09375,4.140625,4.03125,4.0625,3.472144,2112000
2000-02-03,4.125,4.25,4.109375,4.1875,3.578979,1642400
2000-02-04,4.21875,4.28125,4.125,4.140625,3.5389150000000003,574400
2000-02-07,4.125,4.140625,4.070313,4.085938,3.492175,672800
2000-02-08,4.109375,4.1875,4.0625,4.125,3.525561,1793600
2000-02-09,4.125,4.1875,4.125,4.164063,3.5589480000000004,1509600
2000-02-10,4.132813,4.257813,4.132813,4.203125,3.592333,2168800
2000-02-11,4.234375,4.257813,4.164063,4.164063,3.5589480000000004,1455200
2000-02-14,4.15625,4.25,4.132813,4.210938,3.599012,1676000
2000-02-15,4.226563,4.265625,4.164063,4.25,3.632396,1344800
2000-02-16,4.234375,4.242188,4.117188,4.117188,3.5188839999999995,1183200
2000-02-17,4.140625,4.140625,4.015625,4.023438,3.438758,1260000
2000-02-18,4.054688,4.054688,3.9296879999999996,3.9296879999999996,3.358632,1137600
2000-02-22,3.9375,3.9375,3.8828129999999996,3.9375,3.365308,1024000
2000-02-23,3.9296879999999996,3.9296879999999996,3.84375,3.875,3.311891,901600
2000-02-24,3.84375,3.855463,3.71875,3.7578129999999996,3.211733,931200
2000-02-25,3.7890629999999996,3.875,3.71875,3.875,3.311891,1556000
2000-02-28,3.8671879999999996,3.8984379999999996,3.765625,3.8828129999999996,3.318568,770400
2000-02-29,3.875,4.0,3.8203129999999996,4.0,3.4187260000000004,1099200
2000-03-01,3.984375,4.085938,3.9375,4.0625,3.472144,864800
2000-03-02,4.03125,4.148438,4.03125,4.125,3.525561,984000
2000-03-03,4.15625,4.15625,4.0625,4.078125,3.485497,835200
2000-03-06,4.109375,4.1875,4.0625,4.085938,3.492175,757600
2000-03-07,4.085938,4.101563,3.984375,3.9921879999999996,3.4120489999999997,1052800
2000-03-08,4.0,4.023438,3.90625,3.9140629999999996,3.345277,1135200
2000-03-09,3.9140629999999996,3.9140629999999996,3.8515629999999996,3.875,3.311891,1499200
2000-03-10,3.875,4.046875,3.875,3.96875,3.3920169999999996,895200
2000-03-13,3.875,4.140625,3.875,4.054688,3.465467,1528800
2000-03-14,4.0625,4.210938,4.03125,4.070313,3.478821,1523200
2000-03-15,4.070313,4.21875,4.0625,4.15625,3.5522709999999997,2005600
2000-03-16,4.203125,4.398438,4.203125,4.34375,3.7125230000000005,1399200
2000-03-17,4.320313,4.578125,4.320313,4.5625,3.899483,1548800
2000-03-20,4.46875,4.65625,4.46875,4.523438,3.8660980000000005,2226400
2000-03-21,4.53125,4.625,4.53125,4.59375,3.926193,712800
2000-03-22,4.59375,4.617188,4.5625,4.570313,3.906162,932800
2000-03-23,4.570313,4.65625,4.570313,4.65625,3.9796110000000002,1037600
2000-03-24,4.6875,4.710938,4.5,4.609375,3.939547,1801600
2000-03-27,4.609375,4.609375,4.507813,4.523438,3.8660980000000005,840000
